timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
1.00799993,-0.42944031,-0.01345229,628390868,4765.31982421,5302808,4701.26562500,0.88186168,1379.99975585
1.01199993,-0.58939146,0.02966046,628390888,4909.51513671,5302826,4600.59619140,0.89817517,1379.99975585
1.01599993,-0.59090709,0.01951050,628390907,4923.24804687,5302844,4580.46240234,0.91449052,1379.99975585
1.01999993,-0.51913428,-0.01701784,628390927,4995.34570312,5302863,4547.74511718,0.99120754,1379.99975585
1.02399992,-0.47327503,-0.01243257,628390947,5039.97802734,5302881,4605.62988281,0.99906122,1379.99975585
1.02799992,-0.47560614,-0.00617241,628390968,5191.04003906,5302900,4588.01269531,1.01436793,1379.99975585
1.03199992,-0.45158162,-0.01461505,628390989,5276.87060546,5302918,4628.28027343,0.97732663,1379.99975585
1.03599992,-0.47343948,-0.01108789,628391010,5287.17041015,5302937,4582.97900390,0.98156160,1379.99975585
1.03999992,-0.58894318,0.02524995,628391031,5376.43408203,5302955,4688.68212890,0.97874987,1379.99975585
1.04399992,-0.49723097,0.00480043,628391053,5493.16406250,5302973,4638.34716796,0.98499822,1379.99975585
1.04799992,-0.43807682,-0.02344536,628391075,5572.12792968,5302992,4643.38085937,0.96868932,1379.99975585
1.05199992,-0.52861976,-0.00028204,628391097,5603.02734375,5303010,4572.91210937,0.96184873,1379.99975585
1.05599992,-0.55460190,0.01634824,628391120,5678.55810546,5303029,4615.69677734,0.93789631,1379.99975585
1.05999992,-0.53574061,0.00884819,628391142,5747.22265625,5303047,4577.94531250,0.90689706,1379.99975585
1.06399992,-0.55498832,0.01449835,628391166,5812.45410156,5303066,4582.97900390,0.99367910,1379.99975585
1.06799992,-0.65657323,0.04580771,628391189,5850.21972656,5303084,4580.46240234,1.01099932,1379.99975585
1.07199992,-0.48858639,-0.01448595,628391213,5946.35009765,5303103,4648.41455078,1.02589964,1379.99975585
1.07599992,-0.42659148,-0.03082931,628391236,6035.61376953,5303121,4676.09814453,0.94557249,1379.99975585
1.07999992,-0.49113380,-0.00322604,628391261,6097.41210937,5303140,4625.76367187,0.98000830,1379.99975585
1.08399992,-0.44405490,-0.00484120,628391285,6124.87792968,5303158,4615.69677734,0.94498038,1379.99975585
1.08799992,-0.42546293,-0.03168302,628391310,6186.67578125,5303176,4585.49609375,0.98545444,1379.99975585
1.09199992,-0.55733436,0.02731102,628391335,6258.77343750,5303195,4593.04589843,0.96854889,1379.99975585
1.09599992,-0.57549709,0.00781387,628391360,6317.13867187,5303213,4588.01220703,0.95626866,1379.99975585
1.09999992,-0.22420397,-0.07539579,628391385,6409.83544921,5303232,4613.18017578,0.91820544,1379.99975585
1.10399992,-0.47775962,-0.00771397,628391411,6406.40234375,5303250,4618.21337890,0.92445194,1379.99975585
1.10799992,-0.44344595,0.00549334,628391437,6499.09960937,5303269,4671.06494140,0.93472522,1379.99975585
1.11199992,-0.35280025,-0.00395616,628391463,6626.12890625,5303287,4630.79736328,0.97822135,1379.99975585
1.11599992,-0.31872525,-0.02317596,628391489,6615.82910156,5303306,4610.66308593,0.96936935,1379.99975585
1.11999992,-0.51689153,0.04132103,628391516,6650.16162109,5303324,4577.94580078,0.94098198,1379.99975585
1.12399992,-0.25287267,-0.01979023,628391543,6777.19091796,5303343,4595.56298828,0.91400754,1379.99975585
1.12799992,-0.25025093,-0.03347378,628391570,6808.08984375,5303361,4598.07958984,0.94139462,1379.99975585
1.13199992,-0.42705997,0.02700269,628391597,6880.18798828,5303380,4595.56298828,0.95368325,1379.99975585
1.13599992,-0.42277762,0.01940885,628391625,6911.08691406,5303398,4595.56298828,1.03241372,1379.99975585
1.13999992,-0.35847008,-0.00940078,628391653,7000.35058593,5303416,4658.48095703,0.97423177,1379.99975585
1.14399992,-0.40406766,0.01282423,628391681,6962.58544921,5303435,4686.16552734,0.93417215,1379.99975585
1.14799992,-0.29203605,-0.00937080,628391709,7075.88183593,5303453,4623.24707031,0.85855406,1379.99975585
1.15199992,-0.38288551,0.01445025,628391737,7058.71582031,5303472,4603.11279296,0.90628027,1379.99975585
1.15599992,-0.60365295,0.07729339,628391766,7165.14550781,5303490,4552.77832031,0.92142605,1379.99975585
1.15999992,-0.43631190,0.02439177,628391795,7230.37695312,5303509,4590.52978515,1.00421941,1379.99975585
1.16399992,-0.03305731,-0.09094178,628391824,7302.47460937,5303527,4570.39550781,0.96479606,1379.99975585
1.16799992,-0.25091701,-0.01933205,628391853,7271.57568359,5303546,4608.14648437,0.98220348,1379.99975585
1.17199991,-0.23227034,-0.00579524,628391882,7302.47460937,5303564,4628.28027343,0.90333306,1379.99975585
1.17599991,-0.51648366,0.07590198,628391911,7353.97314453,5303582,4676.09863281,0.84995579,1379.99975585
1.17999991,-0.28492942,-0.01306915,628391941,7408.90478515,5303601,4618.21337890,0.80698716,1379.99975585
1.18399991,-0.13642530,-0.05200147,628391970,7419.20458984,5303619,4585.49609375,0.86308205,1379.99975585
1.18799991,-0.39221957,0.04531359,628392000,7456.97021484,5303637,4540.19433593,0.87440574,1379.99975585
1.19199991,-0.27795124,-0.00390791,628392030,7477.56933593,5303656,4530.12792968,0.90556108,1379.99975585
1.19599991,-0.61189317,0.08825802,628392060,7494.73535156,5303674,4530.12792968,0.91569733,1379.99975585
1.19999991,-0.35842296,0.02040386,628392090,7570.26660156,5303692,4525.09423828,0.93489873,1379.99975585
1.20399991,-0.12090500,-0.08125424,628392120,7515.33496093,5303710,4537.67773437,0.89222240,1379.99975585
1.20799991,-0.12786711,-0.03660440,628392150,7587.43261718,5303728,4509.99365234,0.92898786,1379.99975585
1.21199991,-0.40370455,0.02952599,628392180,7529.06787109,5303746,4555.29492187,0.90266871,1379.99975585
1.21599991,-0.26496571,0.00146579,628392211,7590.86572265,5303764,4555.29492187,0.87620699,1379.99975585
1.21999991,-0.21887445,0.00325512,628392241,7587.43261718,5303782,4492.37646484,0.84509456,1379.99975585
1.22399991,-0.46427986,0.05920767,628392271,7590.86572265,5303800,4482.30957031,0.86630606,1379.99975585
1.22799991,-0.23908795,-0.01569581,628392302,7601.16552734,5303818,4452.10888671,0.83478963,1379.99975585
1.23199991,-0.32457929,0.03983831,628392332,7529.06787109,5303835,4391.70703125,0.84386402,1379.99975585
1.23599991,-0.32059621,0.02248978,628392363,7673.26318359,5303853,4396.74072265,0.82683652,1379.99975585
1.23999991,-0.29078742,-0.02472162,628392393,7546.23388671,5303871,4381.64013671,0.87310963,1379.99975585
1.24399991,-0.25271025,-0.02392148,628392423,7556.53369140,5303888,4379.12353515,0.88612538,1379.99975585
1.24799991,-0.18328608,-0.01858735,628392454,7597.73242187,5303906,4366.53955078,0.87943005,1379.99975585
1.25199991,-0.55208241,0.07636666,628392484,7539.36767578,5303923,4336.33886718,0.91159963,1379.99975585
1.25599991,-0.12358317,-0.05736851,628392514,7583.99951171,5303941,4333.82226562,0.88802301,1379.99975585
1.25999991,-0.31976476,0.02420949,628392544,7508.46826171,5303958,4341.37255859,0.89131724,1379.99975585
1.26399991,-0.27597320,0.00655031,628392575,7542.80078125,5303975,4323.75537109,0.84509277,1379.99975585
1.26799991,-0.48935651,0.05401468,628392605,7529.06787109,5303992,4306.13818359,0.86831629,1379.99975585
1.27199991,-0.56169599,0.07093667,628392635,7484.43603515,5304010,4328.78857421,0.79108244,1379.99975585
1.27599991,-0.37176102,-0.02541351,628392665,7415.77148437,5304027,4291.03759765,0.80695825,1379.99975585
1.27999991,-0.36823743,-0.01746845,628392694,7398.60498046,5304044,4318.72216796,0.81963592,1379.99975585
1.28399991,-0.21837192,-0.02396917,628392724,7429.50439453,5304060,4258.31982421,0.83654510,1379.99975585
1.28799991,-0.46366035,0.03084039,628392754,7295.60839843,5304077,4253.28662109,0.89638352,1379.99975585
1.29199991,-0.64300447,0.09284019,628392783,7367.70605468,5304094,4218.05224609,0.86702752,1379.99975585
1.29599991,-0.20391871,-0.06692028,628392813,7412.33789062,5304110,4202.95166015,0.83909094,1379.99975585
1.29999991,-0.15427936,-0.08801651,628392842,7278.44238281,5304127,4200.43505859,0.74598824,1379.99975585
1.30399991,-0.24258922,-0.02531623,628392871,7230.37695312,5304143,4145.06689453,0.80380558,1379.99975585
1.30799991,-0.37937459,0.01249170,628392900,7209.77783203,5304160,4140.03320312,0.80687540,1379.99975585
1.31199991,-0.51755023,0.06238126,628392928,7165.14550781,5304176,4092.21557617,0.82138931,1379.99975585
1.31599990,-0.56534534,0.05381011,628392957,7134.24658203,5304192,4097.24902343,0.86225283,1379.99975585
1.31999990,-0.27665564,-0.04607152,628392986,7048.41601562,5304208,4054.46435546,0.84677362,1379.99975585
1.32399990,-0.16023455,-0.07455730,628393014,7034.68310546,5304224,4026.78027343,0.80707561,1379.99975585
1.32799990,-0.73933732,0.11494493,628393042,6931.68603515,5304240,3961.34472656,0.76627647,1379.99975585
1.33199990,-0.70543855,0.10217046,628393070,7007.21728515,5304256,3911.01025390,0.84016269,1379.99975585
1.33599990,-0.24681864,-0.06742620,628393098,6904.22021484,5304271,3875.77563476,0.88383865,1379.99975585
1.33999990,-0.33671885,-0.03317260,628393125,6838.98925781,5304287,3853.12548828,0.89873743,1379.99975585
1.34399990,-0.24222682,-0.03113985,628393153,6818.38964843,5304302,3840.54150390,0.87738531,1379.99975585
1.34799990,-0.47950100,0.02519035,628393180,6746.29199218,5304317,3805.30737304,0.89379662,1379.99975585
1.35199990,-0.64505124,0.08564376,628393207,6742.85888671,5304333,3797.75708007,0.82141155,1379.99975585
1.35599990,-1.77953517,0.39416360,628393233,6602.09619140,5304348,3754.97265625,0.76324468,1379.99975585
1.35999990,-1.95952260,0.37135696,628393260,6687.92724609,5304363,3719.73828125,0.78411316,1379.99975585
1.36399990,-1.69578921,0.17377805,628393287,6684.49365234,5304378,3697.08764648,0.69721180,1379.99975585
1.36799990,-3.55679035,0.55174732,628393312,6303.40576171,5304393,3679.47045898,0.71343356,1379.99975585
1.37199990,-4.91820240,0.90563917,628393338,6543.73144531,5304407,3724.77148437,0.73265802,1379.99975585
1.37599990,-3.62839508,0.24856090,628393365,6646.72851562,5304422,3681.98706054,0.70917165,1379.99975585
1.37999990,-2.19430804,-0.35743141,628393391,6626.12890625,5304436,3636.68603515,0.73725104,1379.99975585
1.38399990,0.48918479,-1.22494506,628393417,6372.07031250,5304451,3629.13549804,0.61727297,1379.99975585
1.38799990,0.96196103,-1.06958484,628393443,6269.07324218,5304465,3568.73388671,0.42486333,1379.99975585
1.39199990,1.00611090,-0.79259777,628393467,6128.31103515,5304480,3581.31787109,0.17418274,1379.99975585
1.39599990,-2.10833382,0.39890861,628393491,6059.64648437,5304494,3400.11254882,0.14833936,1379.99975585
1.39999990,-0.68797719,-0.02292776,628393516,6313.70507812,5304508,3377.46215820,0.51133656,1379.99975585
1.40399990,-1.46854329,0.17124748,628393541,6159.20996093,5304521,3480.64819335,0.77187103,1379.99975585
1.40799990,0.53846693,-0.50171947,628393566,6066.51269531,5304535,3405.14599609,0.86754286,1379.99975585
1.41199990,-0.69902539,0.03509044,628393589,6011.58105468,5304548,3374.94506835,0.93634372,1379.99975585
1.41599990,-0.79411906,0.12190151,628393613,6073.37939453,5304562,3382.49511718,0.84953474,1379.99975585
1.41999990,0.21926456,-0.27409267,628393637,5857.08593750,5304576,3312.02685546,0.72205865,1379.99975585
1.42399990,-0.18624766,-0.07321166,628393661,5771.25537109,5304589,3339.71069335,0.82494330,1379.99975585
1.42799990,-1.01333355,0.24311351,628393684,5778.12158203,5304602,3281.82568359,0.95914733,1379.99975585
1.43199990,-0.85016322,0.16249465,628393707,5781.55517578,5304615,3294.40966796,0.83708959,1379.99975585
1.43599990,-0.50699055,0.03893089,628393730,5826.18701171,5304628,3264.20849609,0.63375025,1379.99975585
1.43999990,-0.61395132,0.03180122,628393753,5678.55810546,5304641,3186.18994140,0.54702717,1379.99975585
1.44399990,-0.39004725,-0.03773880,628393776,5637.35937500,5304654,3218.90722656,0.64428329,1379.99975585
1.44799990,-0.28190413,-0.05280590,628393798,5544.66210937,5304667,3186.18994140,0.67942762,1379.99975585
1.45199990,-0.70273435,0.11044788,628393820,5565.26171875,5304679,3130.82177734,0.59366601,1379.99975585
1.45599990,-0.26239493,-0.04374694,628393843,5537.79589843,5304692,3062.86962890,0.59502792,1379.99975585
1.45999989,-0.23178638,-0.07051181,628393864,5390.16699218,5304704,3093.07055664,0.64496189,1379.99975585
1.46399989,-0.83748072,0.16165351,628393886,5390.16699218,5304716,3060.35278320,0.72912651,1379.99975585
1.46799989,-0.52946150,0.02352905,628393907,5280.30371093,5304728,3020.08520507,0.70537990,1379.99975585
1.47199989,-0.23467597,-0.03151512,628393929,5304.33642578,5304740,2992.40112304,0.70445543,1379.99975585
1.47599989,0.04394202,-0.12716865,628393950,5270.00390625,5304752,3037.70239257,0.73532027,1379.99975585
1.47999989,-0.52999800,0.07249355,628393970,5177.30712890,5304764,2989.88427734,0.70633500,1379.99975585
1.48399989,-0.82976627,0.16223621,628393991,5115.50878906,5304776,2919.41528320,0.70155709,1379.99975585
1.48799989,-0.51888811,0.03145122,628394011,5091.47607421,5304788,2886.69799804,0.65565860,1379.99975585
1.49199989,-0.82255661,0.11547851,628394032,5091.47607421,5304799,2881.66455078,0.73938006,1379.99975585
1.49599989,-0.00539384,-0.17235660,628394052,4974.74658203,5304811,2876.63110351,0.69516378,1379.99975585
1.49999989,-0.46052050,0.00216293,628394072,4936.98095703,5304822,2808.67919921,0.68535524,1379.99975585
1.50399989,-0.90558528,0.15186405,628394091,4858.01660156,5304834,2808.67919921,0.76155751,1379.99975585
1.50799989,-0.41459524,-0.02431583,628394111,4871.74951171,5304845,2798.61230468,0.79324030,1379.99975585
1.51199989,-0.08502236,-0.11532592,628394130,4833.98437500,5304856,2758.34448242,0.73548978,1379.99975585
1.51599989,-0.49817514,0.00905990,628394149,4706.95458984,5304867,2763.37792968,0.80619114,1379.99975585
1.51999989,-0.59934902,0.07554912,628394168,4741.28710937,5304878,2738.21044921,0.78739172,1379.99975585
1.52399989,-0.27586761,-0.03995037,628394187,4679.48876953,5304889,2715.55981445,0.71084308,1379.99975585
1.52799989,-0.57467031,0.02739143,628394205,4569.62548828,5304900,2718.07666015,0.64560157,1379.99975585
1.53199989,-0.64104050,0.06047248,628394224,4603.95800781,5304910,2675.29199218,0.67842853,1379.99975585
1.53599989,-0.36631298,-0.02627277,628394242,4562.75927734,5304921,2619.92382812,0.64889609,1379.99975585
1.53999989,-0.44245779,-0.00306224,628394260,4514.69384765,5304932,2624.95727539,0.69923681,1379.99975585
1.54399989,-0.27961844,-0.07352161,628394278,4397.96435546,5304942,2614.89038085,0.63596761,1379.99975585
1.54799989,-0.29894936,-0.03255748,628394296,4432.29638671,5304952,2559.52221679,0.66834259,1379.99975585
1.55199989,-0.65881556,0.07499790,628394313,4319.00000000,5304963,2579.65600585,0.74593991,1379.99975585
1.55599989,-0.21601594,-0.04341602,628394331,4391.09765625,5304973,2536.87158203,0.73886060,1379.99975585
1.55999989,-0.59427654,0.07549285,628394348,4322.43310546,5304983,2577.13940429,0.72564673,1379.99975585
1.56399989,-0.21445313,-0.03607082,628394365,4339.59960937,5304993,2504.15380859,0.81408399,1379.99975585
1.56799989,-0.32013124,-0.02742004,628394382,4229.73632812,5305003,2524.28784179,0.75564348,1379.99975585
1.57199989,-0.36473259,0.01762390,628394399,4246.90234375,5305013,2504.15380859,0.70352292,1379.99975585
1.57599989,-0.34049227,-0.00069904,628394416,4202.27050781,5305023,2471.43652343,0.69720923,1379.99975585
1.57999989,-0.20482176,-0.04180812,628394432,4164.50488281,5305033,2499.12036132,0.68018150,1379.99975585
1.58399989,-0.33322408,-0.00910472,628394449,4095.84033203,5305043,2461.36938476,0.69089353,1379.99975585
1.58799989,-0.23980502,-0.01996898,628394465,4099.27343750,5305053,2418.58496093,0.66788810,1379.99975585
1.59199989,-0.48032358,0.05512905,628394481,4013.44287109,5305063,2416.06811523,0.71328854,1379.99975585
1.59599989,-0.39574486,0.02323818,628394497,3996.27685546,5305072,2388.38403320,0.75711733,1379.99975585
1.59999989,-0.29060709,-0.01142787,628394513,3968.81103515,5305082,2443.75219726,0.74254262,1379.99975585
1.60399989,-0.35993611,0.01493167,628394529,3965.37768554,5305092,2408.51806640,0.75171041,1379.99975585
1.60799988,-0.24893233,-0.01405429,628394545,3965.37768554,5305101,2355.66625976,0.73795920,1379.99975585
1.61199988,-0.37238621,0.00873947,628394561,3896.71313476,5305111,2378.31689453,0.84092092,1379.99975585
1.61599988,-0.41966390,0.02754306,628394576,3900.14648437,5305120,2365.73339843,0.79357492,1379.99975585
1.61999988,-0.19654050,-0.03976917,628394592,3834.91503906,5305130,2363.21679687,0.76485443,1379.99975585
1.62399988,-0.19047263,-0.03594589,628394607,3852.08129882,5305139,2330.49877929,0.77475333,1379.99975585
1.62799988,-0.19952182,-0.01434612,628394623,3855.51440429,5305148,2393.41748046,0.74424701,1379.99975585
1.63199988,-0.40562731,0.03467178,628394638,3755.95092773,5305158,2355.66674804,0.73050677,1379.99975585
1.63599988,-0.34370276,0.02824401,628394653,3807.44921875,5305167,2325.46557617,0.72105711,1379.99975585
1.63999988,-0.25909140,0.00020599,628394668,3838.34838867,5305176,2333.01562500,0.77737766,1379.99975585
1.64399988,-0.37957802,0.01084136,628394683,3738.78466796,5305186,2320.43188476,0.77375888,1379.99975585
1.64799988,-0.28611400,-0.00028705,628394698,3759.38403320,5305195,2325.46557617,0.80702000,1379.99975585
1.65199988,-0.29391101,0.01600074,628394713,3800.58276367,5305204,2300.29809570,0.83511000,1379.99975585
1.65599988,-0.36546838,-0.00142860,628394728,3687.28637695,5305214,2365.73315429,0.84123647,1379.99975585
1.65999988,-0.28803846,-0.00896835,628394743,3721.61865234,5305223,2355.66625976,0.85301417,1379.99975585
1.66399988,-0.23564794,-0.02225494,628394758,3742.21801757,5305232,2330.49877929,0.82754212,1379.99975585
1.66799988,-0.35985097,0.01037216,628394773,3628.92138671,5305242,2325.46533203,0.86851382,1379.99975585
1.67199988,-0.39793485,0.02719402,628394787,3659.82055664,5305251,2307.84838867,0.86015748,1379.99975585
1.67599988,-0.31210130,0.00039672,628394802,3683.85302734,5305260,2338.04931640,0.86749440,1379.99975585
1.67999988,-0.26604989,-0.01988887,628394817,3628.92138671,5305270,2305.33178710,0.80276310,1379.99975585
1.68399988,-0.25739905,-0.01341533,628394831,3649.52075195,5305279,2348.11621093,0.80547857,1379.99975585
